labels,treatment,rep,position,buttonID,season,longdate,year,month,day,time,unit,value,full_paths
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-17,2019,11,17,11:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-17,2019,11,17,15:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-17,2019,11,17,19:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-17,2019,11,17,23:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-18,2019,11,18,03:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-18,2019,11,18,07:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-18,2019,11,18,11:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-18,2019,11,18,15:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-18,2019,11,18,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-18,2019,11,18,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-19,2019,11,19,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-19,2019,11,19,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-19,2019,11,19,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-19,2019,11,19,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-19,2019,11,19,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-19,2019,11,19,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-20,2019,11,20,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-20,2019,11,20,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-20,2019,11,20,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-20,2019,11,20,15:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-20,2019,11,20,19:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-20,2019,11,20,23:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-21,2019,11,21,03:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-21,2019,11,21,07:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-21,2019,11,21,11:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-21,2019,11,21,15:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-21,2019,11,21,19:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-21,2019,11,21,23:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-22,2019,11,22,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-22,2019,11,22,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-22,2019,11,22,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-22,2019,11,22,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-22,2019,11,22,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-22,2019,11,22,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-23,2019,11,23,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-23,2019,11,23,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-23,2019,11,23,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-23,2019,11,23,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-23,2019,11,23,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-23,2019,11,23,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-24,2019,11,24,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-24,2019,11,24,07:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-24,2019,11,24,11:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-24,2019,11,24,15:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-24,2019,11,24,19:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-24,2019,11,24,23:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-25,2019,11,25,03:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-25,2019,11,25,07:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-25,2019,11,25,11:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-25,2019,11,25,15:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-25,2019,11,25,19:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-25,2019,11,25,23:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-26,2019,11,26,03:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-26,2019,11,26,07:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-26,2019,11,26,11:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-26,2019,11,26,15:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-26,2019,11,26,19:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-26,2019,11,26,23:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-27,2019,11,27,03:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-27,2019,11,27,07:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-27,2019,11,27,11:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-27,2019,11,27,15:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-27,2019,11,27,19:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-27,2019,11,27,23:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-28,2019,11,28,03:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-28,2019,11,28,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-28,2019,11,28,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-28,2019,11,28,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-28,2019,11,28,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-28,2019,11,28,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-29,2019,11,29,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-29,2019,11,29,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-29,2019,11,29,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-29,2019,11,29,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-29,2019,11,29,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-29,2019,11,29,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-30,2019,11,30,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-30,2019,11,30,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-30,2019,11,30,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-30,2019,11,30,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-30,2019,11,30,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-11-30,2019,11,30,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-01,2019,12,01,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-01,2019,12,01,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-01,2019,12,01,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-01,2019,12,01,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-01,2019,12,01,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-01,2019,12,01,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-02,2019,12,02,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-02,2019,12,02,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-02,2019,12,02,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-02,2019,12,02,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-02,2019,12,02,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-02,2019,12,02,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-03,2019,12,03,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-03,2019,12,03,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-03,2019,12,03,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-03,2019,12,03,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-03,2019,12,03,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-03,2019,12,03,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-04,2019,12,04,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-04,2019,12,04,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-04,2019,12,04,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-04,2019,12,04,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-04,2019,12,04,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-04,2019,12,04,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-05,2019,12,05,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-05,2019,12,05,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-05,2019,12,05,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-05,2019,12,05,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-05,2019,12,05,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-05,2019,12,05,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-06,2019,12,06,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-06,2019,12,06,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-06,2019,12,06,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-06,2019,12,06,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-06,2019,12,06,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-06,2019,12,06,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-07,2019,12,07,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-07,2019,12,07,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-07,2019,12,07,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-07,2019,12,07,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-07,2019,12,07,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-07,2019,12,07,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-08,2019,12,08,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-08,2019,12,08,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-08,2019,12,08,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-08,2019,12,08,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-08,2019,12,08,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-08,2019,12,08,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-09,2019,12,09,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-09,2019,12,09,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-09,2019,12,09,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-09,2019,12,09,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-09,2019,12,09,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-09,2019,12,09,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-10,2019,12,10,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-10,2019,12,10,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-10,2019,12,10,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-10,2019,12,10,15:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-10,2019,12,10,19:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-10,2019,12,10,23:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-11,2019,12,11,03:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-11,2019,12,11,07:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-11,2019,12,11,11:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-11,2019,12,11,15:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-11,2019,12,11,19:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2019-12-11,2019,12,11,23:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
